Order,TRACKING,CHSVIA,State,Ship Date
73596046,92419902712015573020140420,MBPM,WI,20230810
73596047,92419902712015573020140437,MBPM,IA,20230810
73596053,92419902712015573020140444,MBPM,MI,20230810
73596272,1Z1W1R130323075806,UMOC,VA,20230810
73596212,1Z1W1R130323075815,UMOR,FL,20230810
73596268,92419902712015573020140451,MBPM,KY,20230811
73596112,92419902712015573020140468,MBPM,MS,20230810
73596115,92419902712015573020140475,MBPM,VA,20230810
73596052,92419902712015573020140482,MBPM,NY,20230810
73596141,92419902712015573020140499,MBPM,AR,20230810
73596211,1Z1W1R130323075824,UMOC,ID,20230810
73596123,1Z1W1R130323075833,UMOC,NY,20230810
73596127,92419902712015573020140505,MBPM,IN,20230810
73596133,92419902712015573020140512,MBPM,OH,20230810
73596172,1Z1W1R130323075842,UMOC,PA,20230810
73596185,92419902712015573020140529,MBPM,NH,20230810
73596302,1Z1W1R130323075851,UMOC,CA,20230810
73596417,92419902712015573020140536,MBPM,VA,20230810
73596428,92419902712015573020140543,MBPM,ID,20230810
73596060,1Z1W1R130323075860,UMOC,MI,20230814
73596060,1Z1W1R130323075879,UMOC,MI,20230814
73596060,1Z1W1R130323075888,UMOC,MI,20230814
73596214,1Z1W1R130323075897,UMOC,CA,20230810
73596235,92419902712015573020140550,MBPM,IL,20230810
73596162,1Z1W1R130323075904,UMOC,WY,20230810
73596150,1Z1W1R130323075913,UMOC,ND,20230810
73596164,1Z1W1R130323075922,UMOC,CA,20230810
73596240,1Z1W1R130323075931,UMOC,GA,20230810
73596281,1Z1W1R130323075940,UMOC,IA,20230810
73596281,1Z1W1R130323075959,UMOC,IA,20230810
73596135,92419902712015573020140567,MBPM,OK,20230810
73596051,1Z1W1R130323075968,UMOC,NE,20230810
73596300,92419902712015573020140574,MBPM,IL,20230810
73596325,1Z1W1R130323075977,UMOC,MN,20230810
73596062,1Z1W1R130323075986,UMOC,IL,20230810
73596191,1Z1W1R130323075995,UMOC,LA,20230811
73596191,1Z1W1R130323076001,UMOC,LA,20230811
73596146,1Z1W1R130323076010,UMOC,MN,20230810
73596223,92419902712015573020140581,MBPM,MN,20230810
73596117,1Z1W1R130323076029,UMOC,MI,20230810
73596106,1Z1W1R130323076038,UMOC,GA,20230810
73596163,92419902712015573020140598,MBPM,NC,20230810
73596291,92419902712015573020140604,MBPM,VA,20230810
73596124,92419902712015573020140611,MBPM,MN,20230810
73596225,1Z1W1R130323076047,UMOC,IN,20230810
73596195,1Z1W1R130323076056,UMOC,PA,20230810
73596195,1Z1W1R130323076065,UMOC,PA,20230810
73596242,92419902712015573020140628,MBPM,WI,20230810
73596284,92419902712015573020140635,MBPM,MN,20230810
73596055,1Z1W1R130323076074,UMOC,MI,20230810
73596296,92419902712015573020140642,MBPM,MO,20230810
73596324,1Z1W1R130323076083,UMOC,WY,20230810
73596307,1Z1W1R130323076092,UMOC,PA,20230810
73596274,1Z1W1R130323076109,UMOC,MI,20230810
73596403,92419902712015573020140659,MBPM,TX,20230810
73596061,92419902712015573020140666,MBPM,AL,20230810
73596183,92419902712015573020140673,MBPM,NJ,20230810
73596140,1Z1W1R130323076118,UMOC,WI,20230810
73596140,1Z1W1R130323076127,UMOC,WI,20230810
73596140,1Z1W1R130323076136,UMOC,WI,20230810
73596299,92419902712015573020140680,MBPM,WI,20230810
73596491,1Z1W1R130323076145,UMOC,IA,20230810
73596128,92419902712015573020140697,MBPM,CA,20230810
73596120,92419902712015573020140703,MBPM,OH,20230810
73596058,1Z1W1R130323076154,UMOC,NC,20230810
73596232,1Z1W1R130323076163,UMOC,GA,20230810
73596385,92419902712015573020140710,MBPM,GA,20230810
73596071,1Z1W1R130323076172,UMOC,FL,20230810
73596182,92419902712015573020140727,MBPM,MN,20230810
73596057,1Z1W1R130323076181,UMOC,IN,20230810
73596057,1Z1W1R130323076190,UMOC,IN,20230810
73596057,1Z1W1R130323076207,UMOC,IN,20230810
73596057,1Z1W1R130323076216,UMOC,IN,20230810
73596176,1Z1W1R130323076225,UMOR,MI,20230810
73596132,92419902712015573020140734,MBPM,AL,20230810
73596279,1Z1W1R130323076234,UMOC,NE,20230810
73596404,92419902712015573020140741,MBPM,MI,20230810
73596415,1Z1W1R130323076243,UMOC,MO,20230810
73596229,1Z1W1R130323076252,UMOC,TN,20230810
73596421,92419902712015573020140758,MBPM,WA,20230810
73596382,92419902712015573020140765,MBPM,SC,20230810
73596160,92419902712015573020140772,MBPM,AR,20230810
73596154,1Z1W1R130323076261,UMOC,MI,20230810
73596397,92419902712015573020140789,MBPM,MO,20230811
73596151,1Z1W1R130323076270,UMOC,AR,20230810
73596179,92419902712015573020140796,MBPM,TX,20230810
73596352,1Z1W1R130323076289,UMOC,AZ,20230810
73596215,1Z1W1R130323076298,UMOC,PA,20230810
73596265,92419902712015573020140802,MBPM,MA,20230811
73596243,92419902712015573020140819,MBPM,MO,20230810
73596109,1Z1W1R130323076305,UMOC,NY,20230810
73596231,92419902712015573020140826,MBPM,FL,20230810
73596201,92419902712015573020140833,MBPM,AZ,20230810
73596293,92419902712015573020140840,MBPM,IN,20230810
73596333,92419902712015573020140857,MBPM,CA,20230810
73596290,92419902712015573020140864,MBPM,MO,20230810
73596348,1Z1W1R130323076314,UMOC,MN,20230810
73596377,92419902712015573020140871,MBPM,NC,20230810
73596331,92419902712015573020140888,MBPM,CO,20230810
73596482,92419902712015573020140895,MBPM,NJ,20230810
73596439,1Z1W1R130323076323,UMOC,CO,20230810
73596442,1Z1W1R130323076332,UMOC,CO,20230810
73596411,92419902712015573020140901,MBPM,MO,20230810
73596270,92419902712015573020140918,MBPM,UT,20230810
73596190,92419902712015573020140925,MBPM,AR,20230810
73596309,92419902712015573020140932,MBPM,WI,20230810
73596227,92419902712015573020140949,MBPM,SD,20230810
73596260,92419902712015573020140956,MBPM,GA,20230810
73596048,92419902712015573020140963,MBPM,TN,20230810
73596257,1Z1W1R130323076341,UMOC,MI,20230810
73596148,1Z1W1R130323076350,UMOC,MO,20230810
73596148,1Z1W1R130323076369,UMOC,MO,20230810
73596148,1Z1W1R130323076378,UMOC,MO,20230810
73596476,1Z1W1R130323076387,UMOC,NH,20230810
73596208,92419902712015573020140970,MBPM,FL,20230810
73596454,1Z1W1R130323076396,UMOC,PA,20230810
73596424,1Z1W1R130323076403,UMOC,AL,20230810
73596263,1Z1W1R130323076412,UMOC,GA,20230810
73596116,92419902712015573020140987,MBPM,NC,20230810
73596070,1Z1W1R130323076421,UMOC,MD,20230810
73596283,9205590295388102952327,UPM,IN,20230810
73596072,92419902712015573020140994,MBPM,CO,20230810
73596138,92419902712015573020141007,MBPM,CA,20230810
73596401,1Z1W1R130323076430,UMOC,OK,20230810
73596401,1Z1W1R130323076449,UMOC,OK,20230810
73596181,92419902712015573020141014,MBPM,NM,20230810
73596197,1Z1W1R130323076458,UMOC,MN,20230810
73596197,1Z1W1R130323076467,UMOC,MN,20230810
73596189,1Z1W1R130323076476,UMOC,TX,20230810
73596218,1Z1W1R130323076485,UMOC,NY,20230810
73596441,92419902712015573020141021,MBPM,AZ,20230810
73596327,1Z1W1R130323076494,UMOC,IL,20230810
73596233,1Z1W1R130323076501,UMOC,CA,20230810
73596286,1Z1W1R130323076510,UMOC,IN,20230810
73596380,1Z1W1R130323076529,UMOC,IL,20230810
73596165,92419902712015573020141038,MBPM,VA,20230810
73596199,92419902712015573020141045,MBPM,VT,20230810
73596322,92419902712015573020141052,MBPM,MI,20230810
73596308,1Z1W1R130323076538,UMOC,WA,20230810
73596321,92419902712015573020141069,MBPM,MN,20230810
73596285,1Z1W1R130323076547,UMOC,OK,20230810
73596349,92419902712015573020141076,MBPM,IL,20230810
73596295,1Z1W1R130323076556,UMOC,CA,20230810
73596129,92419902712015573020141083,MBPM,FL,20230810
73596406,92419902712015573020141090,MBPM,ME,20230810
73596420,92419902712015573020141106,MBPM,TX,20230810
73596367,92419902712015573020141113,MBPM,AR,20230810
73596167,92419902712015573020141120,MBPM,IA,20230810
73596288,92419902712015573020141137,MBPM,AL,20230810
73596311,1Z1W1R130323076565,UMOC,IL,20230810
73596311,1Z1W1R130323076574,UMOC,IL,20230810
73596114,92419902712015573020141144,MBPM,IN,20230810
73596216,92419902712015573020141151,MBPM,GA,20230810
73596056,92419902712015573020141168,MBPM,OK,20230810
73596363,1Z1W1R130323076583,UMOC,NY,20230810
73596487,1Z1W1R130323076592,UMOC,NY,20230810
73596178,92419902712015573020141175,MBPM,IN,20230810
73596111,92419902712015573020141182,MBPM,NY,20230810
73596139,1Z1W1R130323076609,UMOC,FL,20230810
73596271,92419902712015573020141199,MBPM,WI,20230810
73596074,92419902712015573020141205,MBPM,NY,20230810
73596187,92419902712015573020141212,MBPM,AR,20230810
73596386,1Z1W1R130323076618,UMOC,IN,20230810
73596276,92419902712015573020141229,MBPM,SC,20230810
73596648,1Z3584030280262043,UC02,OR,20230810
ACR54424,92419902712015573020141236,MBPM,CA,20230810
ACR54420,92419902712015573020141243,MBPM,WI,20230811
ACR54421,92419902712015573020141250,MBPM,OH,20230810
73596499,1Z1W1R130323076627,UMOC,CA,20230810
ACR54460,92419902712015573020141267,MBPM,PA,20230811
73596458,92419902712015573020141274,MBPM,MS,20230810
ACR54422,92419902712015573020141281,MBPM,CA,20230811
ACR54461,92419902712015573020141298,MBPM,PA,20230811
73596498,1Z1W1R130323076636,UMOC,IL,20230810
ACR54449,1Z1W1R130323076645,UMOC,MI,20230811
ACR54454,92419902712015573020141304,MBPM,CA,20230811
ACR54429,92419902712015573020141311,MBPM,MN,20230811
ACR54423,92419902712015573020141328,MBPM,CA,20230810
ACR54452,92419902712015573020141335,MBPM,OK,20230811
ACR54427,92419902712015573020141342,MBPM,IL,20230811
ACR54443,92419902712015573020141359,MBPM,CA,20230810
ACR54436,92419902712015573020141366,MBPM,UT,20230810
ACR54462,92419902712015573020141373,MBPM,FL,20230810
ACR54434,92419902712015573020141380,MBPM,AL,20230810
ACR54456,1Z1W1R130323076654,UMOC,FL,20230814
ACR54430,92419902712015573020141397,MBPM,IL,20230811
ACR54426,1Z1W1R130323076663,UMOC,IN,20230814
ACR54435,92419902712015573020141403,MBPM,CA,20230810
ACR54441,92419902712015573020141410,MBPM,MI,20230810
ACR54438,92419902712015573020141427,MBPM,FL,20230810
ACR54432,92419902712015573020141434,MBPM,TX,20230810
ACR54455,92419902712015573020141441,MBPM,NY,20230810
ACR54444,92419902712015573020141458,MBPM,IL,20230811
ACR54459,92419902712015573020141465,MBPM,IN,20230811
ACR54431,92419902712015573020141472,MBPM,CA,20230811
ACR54445,92419902712015573020141489,MBPM,NH,20230811
ACR54451,92419902712015573020141496,MBPM,TX,20230811
ACR54448,92419902712015573020141502,MBPM,CA,20230810
ACR54463,92419902712015573020141519,MBPM,AZ,20230810
ACR54428,92419902712015573020141526,MBPM,KY,20230811
ACR54437,92419902712015573020141533,MBPM,TN,20230810
ACR54453,92419902712015573020141540,MBPM,CA,20230810
ACR54450,92419902712015573020141557,MBPM,TN,20230811
ACR54433,92419902712015573020141564,MBPM,FL,20230811
ACR54442,92419902712015573020141571,MBPM,TX,20230810
73596564,1Z1W1R130323076672,UMOC,MT,20230810
73596598,1Z1W1R130323076681,UMOC,TX,20230810
73596565,92419902712015573020141588,MBPM,TN,20230810
73596650,1Z1W1R130323076690,UMOC,CA,20230810
73596508,1Z1W1R130323076707,UMOC,NV,20230810
73596580,92419902712015573020141595,MBPM,IL,20230811
73596687,92419902712015573020141601,MBPM,TX,20230810
73596573,1Z1W1R130323076716,UMOC,CO,20230810
73596573,1Z1W1R130323076725,UMOC,CO,20230810
73596578,1Z1W1R130323076734,UMOC,KS,20230810
73596526,1Z1W1R130323076743,UMOC,IN,20230810
73596563,1Z1W1R130323076752,UMOC,CA,20230811
73596563,1Z1W1R130323076761,UMOC,CA,20230811
73596563,1Z1W1R130323076770,UMOC,CA,20230811
73596563,1Z1W1R130323076789,UMOC,CA,20230811
73596563,1Z1W1R130323076798,UMOC,CA,20230811
73596589,92419902712015573020141618,MBPM,CA,20230811
73596581,92419902712015573020141625,MBPM,NJ,20230810
73596572,92419902712015573020141632,MBPM,CA,20230810
73596621,1Z1W1R130323076805,UMOC,MI,20230810
73596675,1Z1W1R130323076814,UMOC,CA,20230810
73596607,1Z1W1R130323076823,UMOC,OH,20230811
73596625,92419902712015573020141649,MBPM,CA,20230810
73596631,1Z1W1R130323076832,UMOC,MI,20230810
73596574,1Z1W1R130323076841,UMOC,IL,20230810
73596574,1Z1W1R130323076850,UMOC,IL,20230810
73596541,92419902712015573020141656,MBPM,MN,20230810
73596644,92419902712015573020141663,MBPM,CA,20230810
73596645,92419902712015573020141670,MBPM,CA,20230810
73596531,1Z1W1R130323076869,UMOC,NC,20230810
73596632,1Z1W1R130323076878,UMOC,PA,20230810
73596677,92419902712015573020141687,MBPM,CO,20230811
73596517,92419902712015573020141694,MBPM,MO,20230810
73596552,92419902712015573020141700,MBPM,UT,20230810
73596628,1Z1W1R130323076887,UMOC,TX,20230810
73596690,1Z1W1R130323076896,UMOC,PA,20230810
73596540,1Z1W1R130323076903,UMOR,TX,20230810
73596649,1Z1W1R130323076912,UMOC,PA,20230810
73596516,1Z1W1R130323076921,UMOC,GA,20230810
73596472,92419902712015573020141717,MBPM,WA,20230810
73596518,92419902712015573020141724,MBPM,TN,20230810
73596587,92419902712015573020141731,MBPM,NE,20230810
73596601,92419902712015573020141748,MBPM,CA,20230810
73596512,92419902712015573020141755,MBPM,FL,20230810
73596575,92419902712015573020141762,MBPM,IN,20230810
73596533,92419902712015573020141779,MBPM,IN,20230810
73596555,92419902712015573020141786,MBPM,MN,20230810
73596653,1Z1W1R130323076930,UMOC,VT,20230810
73596654,1Z1W1R13YW23076941,SP1G,TN,20230810
73596511,1Z1W1R130323076958,UMOC,SC,20230810
73596511,1Z1W1R130323076967,UMOC,SC,20230810
73596536,1Z1W1R130323076976,UMOC,MA,20230814
73596527,92419902712015573020141793,MBPM,TX,20230811
73596548,1Z1W1R130323076985,UMOC,MI,20230811
73596548,1Z1W1R130323076994,UMOC,MI,20230811
73596548,1Z1W1R130323077000,UMOC,MI,20230811
73596592,1Z1W1R130323077108,UMOC,GA,20230810
73596619,1Z1W1R130323077019,UMOC,TN,20230810
73596629,92419902712015573020141816,MBPM,PA,20230810
73596679,92419902712015573020141823,MBPM,MO,20230810
73596615,92419902712015573020141830,MBPM,IA,20230810
73596473,92419902712015573020141847,MBPM,MO,20230810
73596521,92419902712015573020141854,MBPM,CA,20230811
73596693,92419902712015573020141861,MBPM,MI,20230810
73596597,92419902712015573020141878,MBPM,NY,20230810
73596596,92419902712015573020141885,MBPM,IL,20230810
73596525,1Z1W1R130323079311,UMOC,SC,20230814
73596641,1Z1W1R130323077028,UMOC,IA,20230810
73596627,92419902712015573020141908,MBPM,TX,20230810
73596630,92419902712015573020141915,MBPM,IN,20230810
73596614,92419902712015573020141922,MBPM,CA,20230810
73596638,92419902712015573020141939,MBPM,CA,20230810
73596684,92419902712015573020141946,MBPM,CA,20230811
73596652,92748902712015573020141954,MPSL,IN,20230810
73595411,92419902712015573020141960,MBPM,OK,20230810
73596069,1Z1W1R130323077037,UMOC,MI,20230810
73596069,1Z1W1R130323077046,UMOC,MI,20230810
73596342,1Z1W1R130323077055,UMOC,WI,20230810
73596394,1Z1W1R130323077064,UMOC,MN,20230810
73596334,1Z1W1R130323077073,UMOC,IL,20230810
73596175,1Z1W1R130323077082,UMOC,IA,20230810
73596571,1Z1W1R130323077091,UMOC,FL,20230810
73596780,1Z3584030280262052,UC02,WA,20230810
ACR54481,92419902712015573020141977,MBPM,AR,20230811
73595888,92419902712015573020141984,MBPM,FL,20230811
ACR54488,92419902712015573020141991,MBPM,MI,20230811
ACR54521,92419902712015573020142004,MBPM,AL,20230811
73593891,92419902712015573020142011,MBPM,TX,20230811
ACR54539,92419902712015573020142028,MBPM,NY,20230811
73595755,1Z1W1R130323077117,UMOC,CA,20230814
73595755,1Z1W1R130323077126,UMOC,CA,20230814
73594141,92419902712015573020142035,MBPM,KS,20230811
ACR54502,92419902712015573020142042,MBPM,PA,20230811
ACR54503,92419902712015573020142059,MBPM,CA,20230811
ACR54555,92419902712015573020142066,MBPM,CA,20230811
ACR54533,92419902712015573020142073,MBPM,CA,20230811
ACR54498,92419902712015573020142080,MBPM,TX,20230811
ACR54524,92419902712015573020142097,MBPM,CA,20230811
ACR54469,92419902712015573020142103,MBPM,GA,20230811
ACR54467,92419902712015573020142110,MBPM,MN,20230811
ACR54565,92419902712015573020142127,MBPM,NJ,20230811
ACR54515,92419902712015573020142134,MBPM,MI,20230811
ACR54569,1Z1W1R130323077135,UMOC,MD,20230814
ACR54499,92419902712015573020142141,MBPM,WA,20230811
ACR54549,92419902712015573020142158,MBPM,CA,20230811
ACR54473,1Z1W1R130323077144,UMOC,CT,20230814
ACR54545,92419902712015573020142165,MBPM,OR,20230811
ACR54494,92419902712015573020142172,MBPM,SD,20230811
ACR54509,92419902712015573020142189,MBPM,IL,20230811
ACR54550,92419902712015573020142196,MBPM,CA,20230811
ACR54563,92419902712015573020142202,MBPM,TX,20230811
ACR54560,92419902712015573020142219,MBPM,TN,20230811
ACR54559,92419902712015573020142226,MBPM,NC,20230811
ACR54561,92419902712015573020142233,MBPM,CA,20230811
ACR54540,92419902712015573020142240,MBPM,UT,20230811
ACR54477,92419902712015573020142257,MBPM,MD,20230811
ACR54537,92419902712015573020142264,MBPM,NE,20230811
ACR54522,92419902712015573020142271,MBPM,WI,20230811
ACR54529,1Z1W1R130323077153,UMOC,IN,20230814
ACR54547,92419902712015573020142288,MBPM,MI,20230811
ACR54484,92419902712015573020142295,MBPM,LA,20230811
73596298,1Z1W1R130323077162,UMOC,CA,20230814
ACR54567,92419902712015573020142301,MBPM,CA,20230811
ACR54510,92419902712015573020142318,MBPM,OK,20230811
ACR54500,92419902712015573020142325,MBPM,AR,20230811
ACR54490,92419902712015573020142332,MBPM,CO,20230811
ACR54468,92419902712015573020142349,MBPM,WI,20230811
ACR54527,92419902712015573020142356,MBPM,CA,20230811
300162278,1Z1W1R130323077171,UMOC,IN,20230814
ACR54475,92419902712015573020142363,MBPM,NY,20230811
ACR54534,92419902712015573020142370,MBPM,FL,20230811
ACR54571,92419902712015573020142387,MBPM,GA,20230811
ACR54474,92419902712015573020142394,MBPM,ID,20230811
ACR54516,92419902712015573020142400,MBPM,CA,20230811
73596247,92419902712015573020142417,MBPM,GA,20230811
ACR54517,92419902712015573020142424,MBPM,CA,20230811
ACR54566,92419902712015573020142431,MBPM,MT,20230811
ACR54523,92419902712015573020142448,MBPM,CA,20230811
ACR54518,92419902712015573020142455,MBPM,IL,20230811
ACR54508,92419902712015573020142462,MBPM,KY,20230811
73593931,1Z1W1R130323077180,UMOC,FL,20230814
ACR54536,92419902712015573020142479,MBPM,MO,20230811
ACR54464,92419902712015573020142486,MBPM,NY,20230811
ACR54519,92419902712015573020142493,MBPM,MS,20230811
ACR54526,92419902712015573020142509,MBPM,IN,20230811
ACR54542,92419902712015573020142516,MBPM,CA,20230811
ACR54471,92419902712015573020142523,MBPM,AZ,20230811
ACR54557,92419902712015573020142530,MBPM,AZ,20230811
ACR54552,92419902712015573020142547,MBPM,CA,20230811
ACR54564,92419902712015573020142554,MBPM,CA,20230811
ACR54541,92419902712015573020142561,MBPM,NY,20230811
ACR54553,92419902712015573020142578,MBPM,CO,20230811
ACR54570,92419902712015573020142585,MBPM,KY,20230811
ACR54568,92419902712015573020142592,MBPM,SC,20230811
ACR54476,92419902712015573020142608,MBPM,SD,20230811
ACR54506,92419902712015573020142615,MBPM,MO,20230811
ACR54525,92419902712015573020142622,MBPM,IL,20230811
ACR54465,92419902712015573020142639,MBPM,CA,20230811
ACR54538,92419902712015573020142646,MBPM,IL,20230811
ACR54485,92419902712015573020142653,MBPM,UT,20230811
ACR54512,92419902712015573020142660,MBPM,CA,20230811
ACR54470,92419902712015573020142677,MBPM,CA,20230811
ACR54554,92419902712015573020142684,MBPM,CA,20230811
ACR54562,92419902712015573020142691,MBPM,PA,20230811
ACR54496,92419902712015573020142707,MBPM,KY,20230811
ACR54478,92419902712015573020142714,MBPM,NE,20230811
ACR54543,92419902712015573020142721,MBPM,MO,20230811
ACR54544,92419902712015573020142738,MBPM,ID,20230811
ACR54486,92419902712015573020142745,MBPM,GA,20230811
ACR54489,92419902712015573020142752,MBPM,KS,20230811
ACR54551,92419902712015573020142769,MBPM,KY,20230811
ACR54520,92419902712015573020142776,MBPM,TX,20230811
ACR54483,92419902712015573020142783,MBPM,CA,20230811
